,ad_id,labels,labeler_userid,advertiser_id,campaign_id
35,308882,['سلامت'],kimiya_ltf,7058,112155
36,308959,['زنانه'],kimiya_ltf,27340,113217
37,309297,['بورس'],M//None,37436,113368
38,309041,['لوازم منزل'],M//None,37748,113251
39,308957,['پوشاک'],M//None,27340,113217
40,308857,['سلبریتی'],M//None,37294,111537
41,303406,['تکنولوژی'],M//None,30260,108162
42,271031,['پوشاک'],Nazemzade,619,95354
43,303342,['هیچکدام'],Nazemzade,35185,111129
44,304254,['مواد غذایی'],Nazemzade,14839,111469
45,302176,['کسب و کار'],sadegh_majidi,36754,109699
46,299880,['کسب و کار'],sadegh_majidi,2437,109747
47,303901,['تناسب اندام'],sadegh_majidi,23636,108971
48,298659,['تکنولوژی'],sadegh_majidi,22535,108914
49,304209,['پول مفت'],sadegh_majidi,25395,95179
50,186817,['گردشگری'],sadegh_majidi,3615,63546
51,281020,['هیچکدام'],sadegh_majidi,31883,102594
52,213700,['تکنولوژی'],sadegh_majidi,10780,28882
53,300908,['هیچکدام'],MatinimA,5662,110188
54,283674,['سلامت'],JavadAlipanah,2523,103588
55,304389,['تکنولوژی'],JavadAlipanah,15488,111489
56,292647,['سلامت'],MatinimA,26180,100815
57,297120,['مواد غذایی'],MatinimA,23343,108785
58,298334,['بورس'],JavadAlipanah,2165,87403
59,286138,['ارزدیجیتال'],MatinimA,35124,104159
60,292064,['تکنولوژی'],JavadAlipanah,1550,105687
61,303548,['کسب و کار'],MatinimA,19673,111230
62,286208,['مردانه'],JavadAlipanah,8713,104495
63,223493,['تکنولوژی'],MatinimA,27609,80562
64,303505,['تکنولوژی'],JavadAlipanah,26476,111216
65,279403,['کنکور'],JavadAlipanah,18942,101837
66,304745,['هیچکدام'],JavadAlipanah,37293,111539
67,304288,['زیبایی'],JavadAlipanah,19890,104080
68,298006,['سلبریتی'],JavadAlipanah,12452,70270
69,302713,['تکنولوژی'],JavadAlipanah,32638,110823
70,110204,['کسب و کار'],MR_Bkht,2178,32432
71,288732,"['لوازم منزل', 'زنانه']",MR_Bkht,22512,105808
72,239499,"['کسب و کار', 'تکنولوژی', 'مردانه']",MR_Bkht,19772,86953
73,251993,"['تکنولوژی', 'کنکور', 'گردشگری', 'پوشاک', 'تناسب اندام', 'خودرو']",MR_Bkht,2533,90505
74,227963,"['کسب و کار', 'مردانه', 'گردشگری', 'مهاجرت', 'تکنولوژی', 'بورس', 'مسکن', 'ارزدیجیتال']",MR_Bkht,1807,82372
75,302801,"['کنکور', 'گردشگری', 'تکنولوژی', 'پوشاک', 'تناسب اندام']",MR_Bkht,35485,109909
76,302797,"['کنکور', 'تکنولوژی', 'سلبریتی', 'گردشگری', 'تناسب اندام', 'پوشاک']",MR_Bkht,35485,109893
77,286965,"['مردانه', 'گردشگری', 'بورس', 'مسکن', 'کسب و کار', 'خودرو']",MR_Bkht,1874,88810
78,289375,"['تکنولوژی', 'مردانه', 'کسب و کار', 'مهاجرت', 'کنکور', 'تناسب اندام']",MR_Bkht,27624,94402
79,303870,['سلامت'],amirmohtasham72,23636,84981
80,265900,['هیچکدام'],Aso0o0lll,29805,96930
81,280102,['لوازم منزل'],Aso0o0lll,4744,102171
82,296959,['خودرو'],Aso0o0lll,18,108750
83,304665,['هیچکدام'],Aso0o0lll,23175,111616
84,304507,['زیبایی'],Aso0o0lll,4425,85070
85,297167,['مردانه'],Aso0o0lll,619,95354
86,202374,['سلامت'],Aso0o0lll,25127,69985
87,291094,['مواد غذایی'],Aso0o0lll,28415,101464
88,283542,['هیچکدام'],Aso0o0lll,31486,103462
89,276296,['کسب و کار'],Aso0o0lll,30880,100810
90,302194,"['تکنولوژی', 'سلامت']",Malakeh_D,36754,110659
91,274443,['لوازم منزل'],Malakeh_D,28927,100135
92,294807,"['کسب و کار', 'پول مفت']",Malakeh_D,4629,103447
93,300019,['هیچکدام'],MohammadNaeini,34489,102651
94,286242,['مردانه'],Malakeh_D,8713,104495
95,304251,['مواد غذایی'],MohammadNaeini,14839,111469
96,283956,['گردشگری'],MohammadNaeini,23224,103656
97,281359,['ارزدیجیتال'],MohammadNaeini,16929,45824
98,299251,['هیچکدام'],Malakeh_D,36165,109487
99,214910,['مردانه'],Malakeh_D,4332,77055
0,280912,['تکنولوژی'],OstadAlii,34089,102571
1,295778,['تکنولوژی'],MohammadNaeini,19690,108305
2,302193,"['تکنولوژی', 'سلامت']",Malakeh_D,36754,110659
3,295219,['هیچکدام'],OstadAlii,17200,108115
4,304500,"['سلامت', 'زنانه', 'مردانه']",Malakeh_D,4744,111538
5,217761,['لوازم منزل'],OstadAlii,8237,78128
6,244292,['سلامت'],OstadAlii,31132,88697
7,304615,['مواد غذایی'],Malakeh_D,2192,111571
8,286205,['پوشاک'],OstadAlii,8713,104495
9,241774,['هیچکدام'],Malakeh_D,25708,73480
10,273118,['سلامت'],OstadAlii,33179,98861
11,289101,['لوازم منزل'],MohammadNaeini,22512,105994
12,257675,"['پوشاک', 'مردانه']",MohammadNaeini,1619,88337
13,287586,['مواد غذایی'],OstadAlii,24609,105384
14,279059,['گردشگری'],MohammadNaeini,7170,52410
15,281021,['هیچکدام'],OstadAlii,31883,102594
16,302219,['هیچکدام'],MohammadNaeini,36754,110669
17,304634,['مواد غذایی'],OstadAlii,37309,111601
18,295736,['لوازم منزل'],MohammadNaeini,19690,108306
19,303940,"['تکنولوژی', 'لوازم منزل']",Malakeh_D,11945,85408
20,287722,['هیچکدام'],Aso0o0lll,9007,104010
21,254035,['هیچکدام'],Aso0o0lll,9001,92627
22,290775,['زیبایی'],Aso0o0lll,35951,106599
23,299219,['هیچکدام'],Aso0o0lll,1603,104063
24,304428,['کسب و کار'],Aso0o0lll,33079,111501
25,285400,['تکنولوژی'],Aso0o0lll,27786,104360
26,275457,['لوازم منزل'],Aso0o0lll,24980,100444
27,302737,['تکنولوژی'],Aso0o0lll,32638,110835
28,213659,['تکنولوژی'],Aso0o0lll,2533,70643
29,301085,['کنکور'],Aso0o0lll,18608,110098
30,288058,['ارزدیجیتال'],Aso0o0lll,24101,83258
31,262642,['لوازم منزل'],Aso0o0lll,21436,95854
32,302368,['کسب و کار'],Aso0o0lll,36754,110737
33,300439,['تکنولوژی'],Aso0o0lll,36780,109461
34,129726,['مواد غذایی'],Aso0o0lll,14715,39632
35,288139,['مهاجرت'],Aso0o0lll,19894,105587
36,262965,['خودرو'],Aso0o0lll,25887,95928
37,294274,['هیچکدام'],Aso0o0lll,34398,107770
38,146328,['تکنولوژی'],Aso0o0lll,13892,41486
39,279060,['گردشگری'],Aso0o0lll,7170,32340
40,233561,['زیبایی'],Aso0o0lll,8444,24973
41,303304,['تکنولوژی'],Aso0o0lll,26476,111098
42,283963,['مواد غذایی'],Aso0o0lll,4098,103696
43,304437,['مردانه'],Aso0o0lll,17012,111498
44,303264,"['پول مفت', 'کسب و کار']",Malakeh_D,29,111077
45,174021,['ارزدیجیتال'],Malakeh_D,7701,57861
46,299762,['پوشاک'],Aso0o0lll,33191,109270
47,258901,"['سلامت', 'زنانه']",Malakeh_D,9177,94251
48,275659,['سلامت'],Aso0o0lll,19583,76341
49,217435,['لوازم منزل'],Aso0o0lll,8237,78128
50,170937,"['بورس', 'کسب و کار']",Malakeh_D,11298,56586
51,303459,['تکنولوژی'],Aso0o0lll,36456,110467
52,304747,['کودک'],Malakeh_D,36176,107135
53,285607,['زنانه'],Malakeh_D,8713,104495
54,278830,"['زیبایی', 'سلامت']",Malakeh_D,12876,86258
55,302179,"['زیبایی', 'سلامت']",Aso0o0lll,11380,96321
56,300887,['هیچکدام'],Malakeh_D,26441,110182
57,301995,['کسب و کار'],Malakeh_D,28479,108388
58,302711,['تکنولوژی'],Malakeh_D,32638,110823
59,183246,"['تکنولوژی', 'خودرو']",Malakeh_D,3815,55227
60,304649,"['مهاجرت', 'کسب و کار']",Malakeh_D,37257,111607
61,302446,['مهاجرت'],Malakeh_D,21695,110730
62,236753,['لوازم منزل'],Malakeh_D,20778,58570
63,262959,['خودرو'],Malakeh_D,25887,95928
64,279191,['هیچکدام'],Malakeh_D,5554,101698
65,297152,"['زیبایی', 'سلامت']",Malakeh_D,12876,100846
66,306052,"['کنکور', 'کودک']",Mehdi_rjbl,3484,112291
67,277599,"['مسکن', 'لوازم منزل']",Aso0o0lll,28059,101330
68,304423,"['کسب و کار', 'مردانه', 'زنانه', 'تکنولوژی']",Aso0o0lll,8060,111495
69,286593,"['کسب و کار', 'تکنولوژی']",Aso0o0lll,5996,104913
70,301597,"['زیبایی', 'سلامت', 'زنانه']",Aso0o0lll,25715,109568
71,257621,['مواد غذایی'],Aso0o0lll,13508,93331
72,281350,['ارزدیجیتال'],Aso0o0lll,16929,45824
73,293947,"['لوازم منزل', 'سلامت', 'زیبایی', 'تکنولوژی']",Aso0o0lll,28415,101369
74,304136,['هیچکدام'],Aso0o0lll,37263,111411
75,280128,"['کسب و کار', 'تکنولوژی']",Aso0o0lll,1649,102186
76,303900,"['زیبایی', 'سلامت', 'مردانه', 'زنانه']",Aso0o0lll,23636,108971
77,180228,['هیچکدام'],Malakeh_D,1874,60654
78,292013,['مهاجرت'],Malakeh_D,14305,107007
79,183188,"['تکنولوژی', 'کسب و کار']",Aso0o0lll,1450,61890
80,285542,['هیچکدام'],Malakeh_D,9007,102832
81,303610,['تکنولوژی'],Malakeh_D,18782,111257
82,298292,['کسب و کار'],Aso0o0lll,35216,109228
83,297087,['مواد غذایی'],Malakeh_D,28415,101369
84,287346,"['تکنولوژی', 'کسب و کار']",Aso0o0lll,9296,84515
85,298917,['کسب و کار'],Malakeh_D,11882,109380
86,302804,['تکنولوژی'],Malakeh_D,3832,110839
87,276561,"['مسکن', 'مهاجرت']",Malakeh_D,13587,99408
88,266950,"['ارزدیجیتال', 'بورس', 'کسب و کار']",Aso0o0lll,32312,95963
89,281525,['تکنولوژی'],Malakeh_D,4002,102524
90,304237,['هیچکدام'],Malakeh_D,9743,111465
91,188760,['تکنولوژی'],Malakeh_D,12386,64437
92,273468,['لوازم منزل'],Malakeh_D,22633,98131
93,290347,['زنانه'],Malakeh_D,8713,106451
94,285683,['هیچکدام'],Malakeh_D,33458,101847
95,297889,['مواد غذایی'],Malakeh_D,13184,109041
96,301177,['کسب و کار'],Aso0o0lll,35379,105042
97,283532,['هیچکدام'],Malakeh_D,31486,103458
98,293858,"['مردانه', 'زنانه']",Malakeh_D,8060,107313
99,304235,['ارزدیجیتال'],Malakeh_D,902,107086
